"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"경상북도","35~39세","4인","","12474","13261","14124","16405","18940","20966","22700","23778","24177","24178","24512","25369","27364","29740","32296","34428","38390","41417","43720","46157","48641","49966","51514","53802","56497","58996",
"경상북도","35~39세","5인이상","","2858","3139","3459","4164","4848","5660","6526","7037","7362","7531","7667","7718","8215","8830","9509","10016","11079","11812","12336","12891","13448","14720","15445","16403","17491","18532",
"경상북도","40~44세","계","","84486","88387","92300","92018","89976","87279","87289","90262","93638","97407","101153","104576","107994","109156","110057","109202","108679","107074","109121","111101","113905","116687","118709","117800","115412","112389",
"경상북도","40~44세","1인","","23059","23588","24026","23278","21719","19844","19227","19643","19994","20437","20752","20882","20340","19334","18266","16926","15175","14125","13545","12939","12388","11696","11170","10349","9416","8446",
"경상북도","40~44세","2인","","13026","13556","14070","13857","13504","13200","13338","13504","13705","14156","14482","14340","14058","13456","12816","11972","11893","11330","11154","10953","10823","10966","10796","10348","9772","9153",
"경상북도","40~44세","3인","","18473","19208","19926","19535","18942","18510","18319","18817","19428","20020","20415","20699","21000","20851","20649","20126","19833","18958","18730","18467","18314","18370","18711","18593","18244","17790",
"경상북도","40~44세","4인","","23385","24948","26593","27300","27457","27140","27256","28454","30018","31670","33724","36877","39790","41917","43943","45254","46065","46743","49021","51312","54037","54563","55908","55894","55176","54147",
"경상북도","40~44세","5인이상","","6543","7087","7685","8048","8354","8585","9149","9844","10493","11124","11780","11778","12806","13598","14383","14924","15713","15918","16671","17430","18343","21092","22124","22616","22804","22853",
"경상북도","45~49세","계","","99001","98446","97886","101664","104929","107890","110078","112568","114451","114362","114423","115266","111434","113606","115495","117679","120339","122140","120725","118763","115388","112090","107023","101809","97320","93887",
"경상북도","45~49세","1인","","27269","26474","25643","25617","25052","24189","23734","23870","23669","22991","22351","23269","21464","20808","20056","19297","18472","17926","16887","15781","14506","13096","11858","10602","9407","8282",
"경상북도","45~49세","2인","","19493","19397","19294","20361","20919","22016","22741","22699","22751","22608","22510","22834","21666","21664","21591","21536","22280","22541","22213","21791","21112","20212","18546","16835","15227","13765",
"경상북도","45~49세","3인","","21630","21707","21787","23023","24090","25647","26860","27331","27847","28102","28178","28710","27693","28169","28561","29014","29853","30277","29906","29398","28542","25945","24528","23070","21772","20699",
"경상북도","45~49세","4인","","23677","23834","24012","25177","26811","27459","27841","29318","30435","30781","31405","31019","30932","32498","34013","35653","36577","37728","37893","37872","37386","36518","35468","34387","33561","33101",
"경상북도","45~49세","5인이상","","6932","7034","7150","7486","8057","8579","8902","9350","9749","9880","9979","9434","9679","10467","11274","12179","13157","13668","13826","13921","13842","16319","16623","16915","17353","18040",
"경상북도","50~54세","계","","117009","119407","121814","123717","123242","121469","119662","117815","117708","120667","122676","125640","127179","124927","123500","117746","114134","109239","104285","99753","96437","89875","87734","86151","83994","82625",
"경상북도","50~54세","1인","","34408","34267","34025","32005","30438","28393","27181","26406","26045","25976","25390","27470","26678","25067","23630","21410","19978","18376","16747","15165","13723","11595","10840","10138","9335","8590",
"경상북도","50~54세","2인","","33134","33941","34755","35476","34693","34326","34139","32995","32747","33588","35044","38191","38662","37979","37582","35860","35134","33399","31660","30032","28706","25057","23618","22333","20868","19562",
"경상북도","50~54세","3인","","27816","28632","29477","31022","31245","31646","31917","31577","31722","32853","33349","32940","33655","33378","33304","32056","31161","29983","28786","27711","26991","24331","23469","22735","21826","21104",
"경상북도","50~54세","4인","","17527","18179","18877","20209","21490","21594","20842","20956","21115","21872","22317","20814","21532","21617","21812","21225","20436","20033","19616","19303","19288","19487","19422","19462","19389","19503",
"경상북도","50~54세","5인이상","","4124","4388","4680","5005","5376","5510","5583","5881","6079","6378","6576","6225","6652","6886","7172","7195","7425","7448","7476","7542","7729","9405","10385","11483","12576","13866",
"경상북도","55~59세","계","","132072","129902","127721","127053","128918","131382","133622","134613","132665","128635","122292","115421","109523","104120","100410","94323","89715","88438","87882","86496","83124","79196","75683","74651","75034","77050",
"경상북도","55~59세","1인","","37585","36393","35173","35904","35022","33654","33117","33168","31926","29815","27554","27190","25026","22956","21226","18950","17257","16422","15683","14764","13495","12953","12083","11598","11316","11248",
"경상북도","55~59세","2인","","48892","48232","47563","46623","47062","47868","48256","47905","47225","46283","44845","45362","43040","40920","39466","37028","34857","33961","33302","32331","30658","28259","26595","25808","25494","25691",
"경상북도","55~59세","3인","","30156","29766","29378","28807","29893","31518","32644","33128","32802","31894","30329","26823","25755","24813","24292","23228","22410","22285","22355","22217","21556","19973","19080","18809","18887","19368",
"경상북도","55~59세","4인","","12931","12908","12897","12978","13957","14895","15654","16080","16065","15806","14759","12059","11694","11374","11245","10865","10835","11068","11430","11688","11661","11721","11360","11372","11603","12099",
"경상북도","55~59세","5인이상","","2508","2603","2710","2741","2984","3447","3951","4332","4647","4837","4805","3987","4008","4057","4181","4252","4356","4702","5112","5496","5754","6290","6565","7064","7734","8644",
"경상북도","60~64세","계","","141945","143063","144192","141343","136637","128632","121422","115647","110613","104704","97957","92525","90301","88485","86283","81233","77105","73936","73260","74562","77172","80070","82759","83584","83491","84601",
"경상북도","60~64세","1인","","47565","46948","46231","43293","40323","36173","33077","31134","28957","26486","23732","22788","21903","21092","20174","18584","18903","17770","17228","17118","17261","17010","17269","17118","16745","16594",
"경상북도","60~64세","2인","","61190","62144","63132","63270","61761","58136","54749","51820","49623","46932","44144","43146","41816","40660","39341","36732","34723","33202","32787","33228","34240","35178","36101","36176","35832","35950",
"경상북도","60~64세","3인","","24541","24996","25484","25369","24900","24351","23442","22488","21719","20943","19950","17714","17485","17347","17126","16339","15098","14586","14574","14973","15646","16417","17057","17319","17400","17748",
"경상북도","60~64세","4인","","7204","7401","7618","7603","7693","7691","7522","7323","7221","7113","6844","6010","6037","6104","6145","5976","5334","5244","5337","5596","5972","6543","6874","7065","7194","7449",
"경상북도","60~64세","5인이상","","1445","1574","1727","1808","1960","2281","2632","2882","3093","3230","3287","2867","3060","3282","3497","3602","3047","3134","3334","3647","4053","4922","5458","5906","6320","6860",
"경상북도","65~69세","계","","132471","125137","117777","112218","106012","98133","92527","90366","87466","82739","78737","74108","70927","70722","72187","75866","78970","81999","82194","81782","82069","82189","80828","78578","76192","73098",
"경상북도","65~69세","1인","","47571","44255","40946","37820","34622","30527","28209","27229","25799","23713","22070","22519","21516","21418","21802","22841","24385","24944","24618","24102","23796","23231","22880","22271","21622","20762",
"경상북도","65~69세","2인","","63234","59934","56605","54752","52079","48242","44702","43242","41530","39051","37198","35865","34151","33864","34361","35876","38155","39637","39748","39569","39732","38341","37426","36090","34674","32903",
"경상북도","65~69세","3인","","16754","16055","15351","14815","14428","14147","13969","13908","13766","13378","12830","10418","9907","9820","9973","10422","10316","10809","10932","10971","11095","11866","11664","11331","10981","10539",
"경상북도","65~69세","4인","","3774","3699","3620","3512","3414","3501","3592","3666","3807","3921","3858","3017","2960","3029","3177","3445","3267","3472","3562","3628","3721","4179","4135","4049","3958","3839",
"경상북도","65~69세","5인이상","","1138","1194","1255","1319","1469","1716","2055","2321","2564","2676","2781","2289","2393","2591","2874","3282","2847","3137","3334","3512","3725","4572","4723","4837","4957","5055",
"경상북도","70~74세","계","","102789","97388","91976","88622","83484","77831","72808","69517","69134","71527","73978","75952","78258","76738","75716","75957","75950","74128","72283","70618","67391","63395","60195","57116","54204","52460",
"경상북도","70~74세","1인","","37728","35591","33430","31919","29173","26141","24232","23563","23497","24281","25216","27158","28245","27969","27863","28288","29151","28417","27671","27004","25752","23776","22748","21771","20872","20442",
